1987 Survey of Youth in Custody
Lohr (1999) - Appendix C - file syc.dat


Variable   Description
----------------------------------------------------------
stratum    stratum number
psu        psu number
psusize    # of eligible residents in psu
initwt     initial weight
finalwt    final weight
randgrp    random group number
age        age (99 = missing)
race       race (1 = white, 2 = black, 3 = Asian/Pacific Islander, 
                 4 = Native, 5 = other, 9 = missing)
ethnicty   1 = Hispanic, 2 = not Hispanic, 9 = missing
educ       highest grade attended before sent to correctional institution 
                (99 = missing)    
sex        gender (1 = male, 2 = female, 9 = missing)
livewith   who did you live with most of the time when growing up?   
famtime    any family member ever served time in prison?  
                (1 = yes, 2 = no, 7 = don't know, 9 = missing)
crimtype   most serious crime in current offence (see * below)
everviol   ever put on probation or sent to correctional institution for 
                violent offence? (1 = yes, 0 = no)
numarr     # of times arrested (99 = missing)
probtn     # of times on probation (99 = missing)
corrinst   # of times previously committed to correctional institution (99 = missing) 
evertime   ever serve time in correctional institution before current 
                offence (1 = yes, 2 = no, 9 = missing)
prviol     previously arrested for violent crime (1 = yes, 0 = no, 9 = missing)
prprop     previously arrested for property offence (same as prviol)
prdrug     previously arrested for drug offence (same as prviol)
prpub      previously arrested for public-order offence (same as prviol)
prjuv      previously arrested for juvenile-status offence (same as prviol)
agefirst   age at first arrest (99 = missing)
usewepn    did you use a weapon for this incident? (1 = yes, 2 = no, 9 = missing)
alcuse     drank alcohol in the year prior to current offence 
                (1 = yes, 2 = no but drinker, 3 = non drinker, 9 = missing)
everdrug   ever used illegal drugs (1 = yes, 0 = no, 9 = missing)


*  1 = violent (e.g., murder, rape, robbery, assault)				  
   2 = property (e.g., burglary, larceny, arson, fraud, vehicle theft)		  
   3 = drug (drug possession or trafficking)					  
   4 = public order (e.g., weapons violation, perjury, failure to appear in court)	  
   5 = juvenile-status offence (e.g., truancy, incorrigible behaviour)		  
   9 = missing                                                                       



=====================================================================================
stratum,psu,psusize,initwt,finalwt,randgrp,age,race,ethnicty,educ,sex,livewith,famtime,crimtype,everviol,numarr,probtn,corrinst,evertime,prviol,prprop,prdrug,prpub,prjuv,agefirst,usewepn,alcuse,everdrug
8,5,548,8,8,1,16,2,2,10,1,4,1,3,0,8,3,2,1,0,1,1,0,0,11,2,2,1
8,5,548,8,8,2,19,5,1,0,1,3,2,1,1,2,0,0,2,0,0,0,0,0,16,2,3,0
8,5,548,8,8,3,18,1,2,10,1,1,2,1,1,4,1,4,1,0,1,0,0,0,15,1,1,1
8,5,548,8,8,4,16,1,2,9,1,3,1,1,1,1,2,1,1,0,1,0,0,0,15,2,1,1
8,5,548,8,8,5,16,1,2,9,1,1,2,1,1,4,2,0,2,0,1,1,0,1,13,1,1,1
8,5,548,8,8,6,18,1,2,10,1,1,2,2,1,40,1,40,1,1,1,0,0,1,12,2,1,1
8,5,548,8,8,7,16,2,2,9,1,3,2,2,1,5,1,4,1,1,1,0,0,1,12,2,1,1
8,5,548,8,8,1,14,1,2,8,1,3,2,2,1,5,1,2,1,1,1,0,0,1,12,2,1,1
8,5,548,8,8,2,15,1,2,9,1,3,1,2,0,5,1,0,2,0,1,0,0,0,12,1,1,1
8,5,548,8,8,3,19,1,2,11,1,3,2,2,1,10,7,1,1,1,1,0,0,1,15,2,9,1
8,5,548,8,8,4,18,1,2,8,1,1,1,1,1,1,1,0,2,0,1,0,0,0,15,2,1,1
8,5,548,8,8,5,15,2,2,8,1,1,2,1,1,1,1,0,2,1,0,0,0,0,15,2,3,0
8,5,548,8,8,6,17,1,2,10,1,1,1,2,0,15,2,1,1,0,1,0,0,1,13,2,2,1
8,5,548,8,8,7,18,1,2,9,1,7,1,2,0,1,0,0,2,0,0,0,0,0,17,2,1,1
8,5,548,8,8,1,17,2,2,11,1,1,1,1,1,25,5,0,2,1,1,1,0,1,9,2,1,1
8,5,548,8,8,2,15,1,1,9,1,1,2,2,1,5,1,1,1,1,1,0,0,1,14,2,2,0
8,5,548,8,8,3,15,5,1,9,1,1,2,1,1,15,1,0,2,1,1,0,1,1,12,1,1,1
8,5,548,8,8,4,17,3,2,9,1,3,2,2,1,5,1,1,1,1,1,1,1,0,13,1,1,1
8,5,548,8,8,5,16,5,1,9,1,3,1,3,0,15,14,3,1,0,0,1,0,0,11,2,1,1
8,5,548,8,8,6,16,1,2,9,1,1,1,1,1,15,2,10,1,0,1,1,0,1,8,1,1,1
8,5,548,8,8,7,17,2,2,10,1,4,2,1,1,3,1,0,2,0,1,0,0,0,13,1,1,0
8,5,548,8,8,1,17,1,2,9,1,9,1,1,1,18,1,10,1,1,1,1,0,1,9,2,1,1
8,5,548,8,8,2,17,1,2,10,1,1,1,2,1,17,5,1,1,1,1,1,0,1,11,2,1,1
8,5,548,8,8,3,18,1,1,9,1,1,1,1,1,49,1,47,1,1,1,1,1,1,8,2,1,1
8,5,548,8,8,4,18,1,1,9,1,3,2,3,0,21,1,2,1,0,1,1,0,0,14,2,3,1
8,5,548,8,8,5,18,1,2,11,1,1,1,2,0,6,4,4,1,0,1,0,0,0,11,2,1,1
8,5,548,8,8,6,17,2,9,7,1,3,1,1,1,10,0,0,2,1,0,0,0,0,9,1,3,0
8,5,548,8,8,7,16,1,2,10,1,1,1,1,1,40,3,60,1,1,1,0,1,1,9,2,3,0
8,5,548,8,8,1,17,1,2,10,1,3,1,1,1,8,2,0,2,0,1,0,0,0,14,1,1,1
8,5,548,8,8,2,15,5,1,9,1,3,2,4,1,2,2,0,2,1,1,0,1,1,14,1,3,0
8,5,548,8,8,3,17,2,2,9,1,9,1,1,1,7,1,3,1,1,1,1,0,1,13,2,1,1
8,5,548,8,8,4,18,1,2,9,1,3,2,1,1,2,1,1,1,1,0,0,0,0,14,2,3,0
8,5,548,8,8,5,18,1,1,10,1,4,2,1,1,99,1,1,1,1,1,0,1,0,14,1,1,1
8,5,548,8,8,6,17,1,1,8,1,1,2,1,1,1,0,0,2,0,0,0,0,0,15,2,1,1
8,5,548,8,8,7,18,1,1,11,1,1,2,2,0,10,4,0,2,0,1,0,1,1,14,1,1,1
8,5,548,8,8,1,17,5,1,11,1,3,1,2,0,2,1,1,1,0,1,0,0,0,16,2,3,1
8,5,548,8,8,2,16,1,2,9,1,3,1,1,1,6,1,0,2,1,1,0,0,1,14,2,1,1
8,5,548,8,8,3,15,1,2,9,1,1,1,2,1,10,1,4,1,1,1,1,0,1,11,2,1,1
8,5,548,8,8,4,17,2,2,8,1,3,2,1,1,1,0,0,2,0,0,0,0,0,13,1,3,1
8,5,548,8,8,5,18,1,1,7,1,5,1,4,1,5,4,4,1,1,1,1,0,0,14,2,1,1
8,5,548,8,8,6,16,1,2,9,1,2,2,1,1,2,1,1,1,0,1,0,0,0,15,2,1,1
8,5,548,8,8,7,15,1,2,10,1,1,2,1,1,7,1,3,1,1,1,1,0,1,11,1,1,1
8,5,548,8,8,1,15,2,2,7,1,1,2,1,1,4,11,99,9,1,1,0,1,0,9,1,3,0
8,5,548,8,8,2,17,1,2,8,1,1,1,1,1,6,0,0,2,1,1,0,0,0,12,1,1,1
8,5,548,8,8,3,16,2,2,8,1,1,1,1,1,5,1,0,2,0,1,0,0,0,13,2,1,1
8,5,548,8,8,4,15,1,1,9,1,1,2,2,0,4,1,4,1,0,1,0,0,1,13,2,1,1
8,5,548,8,8,5,17,1,2,10,1,2,1,2,1,10,2,9,1,1,1,1,0,1,13,2,1,1
8,5,548,8,8,6,17,2,2,9,1,1,1,3,0,3,1,1,1,0,0,1,0,0,15,2,3,0
8,5,548,8,8,7,16,1,2,7,1,3,2,2,0,1,1,2,1,0,1,1,0,1,13,2,1,1
8,5,548,8,8,1,17,1,2,11,1,3,2,2,0,5,1,2,1,0,1,0,0,1,13,2,1,1
9,8,628,8,8,3,24,1,1,12,1,3,1,1,1,7,1,0,2,0,1,0,0,0,15,1,1,1
9,8,628,8,8,4,18,4,2,12,1,1,1,2,0,99,99,3,1,0,1,0,0,0,11,2,3,1
9,8,628,8,8,5,20,2,2,10,1,3,1,1,1,2,1,0,2,0,1,0,0,0,16,2,1,1
9,8,628,8,8,6,21,1,1,12,1,3,2,1,1,1,0,0,2,0,1,0,0,1,19,1,1,1
9,8,628,8,8,7,18,1,1,10,1,1,1,1,1,10,2,0,2,0,1,0,1,0,11,2,1,1
9,8,628,8,8,1,22,2,2,12,1,3,2,1,1,1,0,0,2,0,0,0,0,0,18,2,1,0
9,8,628,8,8,2,20,2,2,10,1,4,1,1,1,1,1,1,1,0,0,0,0,0,15,2,3,1
9,8,628,8,8,3,21,1,1,9,1,7,1,1,1,15,2,4,1,1,1,1,0,1,8,1,2,1
9,8,628,8,8,4,18,1,2,11,1,3,1,1,1,2,1,0,2,1,0,1,0,0,16,2,1,1
9,8,628,8,8,5,19,1,1,11,1,3,1,2,0,7,1,0,2,0,1,1,0,0,14,2,3,1
9,8,628,8,8,6,19,1,2,12,1,3,2,3,0,2,1,0,2,0,0,1,0,0,16,2,1,1
9,8,628,8,8,7,21,1,2,12,1,3,2,1,1,1,0,0,2,0,0,0,0,0,18,2,1,1
9,8,628,8,8,1,21,2,2,12,1,3,2,3,1,99,1,2,1,1,0,0,0,0,10,2,1,1
9,8,628,8,8,2,20,1,2,12,1,9,2,4,0,1,1,99,1,0,0,0,0,0,18,2,1,1
9,8,628,8,8,3,19,1,2,11,1,4,2,2,0,99,2,1,1,0,0,0,1,0,9,2,1,1
9,8,628,8,8,4,18,2,2,11,1,1,2,3,1,4,1,2,1,1,1,0,0,0,15,2,1,1
9,8,628,8,8,5,24,1,2,9,1,1,2,2,1,99,99,4,1,1,1,1,0,0,11,2,1,1
9,8,628,8,8,6,19,1,2,12,1,1,2,1,1,1,0,0,2,0,0,0,0,0,17,2,1,1
9,8,628,8,8,7,18,1,2,12,1,1,1,2,0,4,1,1,1,0,1,0,0,0,14,2,1,1
9,8,628,8,8,1,18,1,1,11,1,3,2,2,0,4,2,0,2,0,1,0,0,1,13,2,1,1
9,8,628,8,8,2,20,2,2,10,1,4,2,1,1,1,0,0,2,0,0,0,0,0,15,1,1,0
9,8,628,8,8,3,20,2,2,12,1,1,2,1,1,5,2,1,1,1,0,0,0,0,17,2,1,1
9,8,628,8,8,4,20,1,2,11,1,2,2,1,1,7,2,4,1,0,1,0,0,0,13,2,1,1
9,8,628,8,8,5,20,1,1,12,1,3,2,2,0,30,99,0,2,0,1,0,0,0,15,2,1,1
9,8,628,8,8,6,22,1,2,12,1,3,2,1,1,2,0,0,2,0,1,0,0,0,16,2,1,1
9,8,628,8,8,7,20,4,1,11,1,1,1,1,1,4,1,0,2,1,0,0,0,0,15,1,1,1
9,8,628,8,8,1,19,1,2,12,1,1,1,2,1,4,2,0,2,1,1,0,0,1,13,2,1,1
9,8,628,8,8,2,22,1,2,11,1,4,1,2,0,3,1,0,2,0,1,0,0,0,15,2,3,1
9,8,628,8,8,3,19,1,2,11,1,4,1,4,0,3,0,1,1,0,1,0,0,0,16,2,1,1
9,8,628,8,8,4,18,2,2,11,1,1,1,1,1,1,0,0,2,0,0,0,0,0,17,1,1,0
9,8,628,8,8,5,20,1,1,9,1,3,1,1,1,13,1,2,1,1,1,0,0,0,14,1,1,1
9,8,628,8,8,6,22,2,2,10,1,3,2,3,1,5,0,99,1,1,1,1,1,0,15,2,1,1
9,8,628,8,8,7,24,1,2,10,1,3,1,1,1,4,1,0,2,0,0,0,1,0,16,2,1,1
9,8,628,8,8,1,20,2,2,12,1,1,1,1,1,4,1,0,2,0,1,0,0,0,14,1,1,0
9,8,628,8,8,2,20,2,2,12,1,1,2,2,1,15,1,1,1,1,0,1,0,0,12,2,3,1
9,8,628,8,8,3,21,2,2,11,1,3,2,2,0,2,1,1,1,0,1,0,0,0,13,2,3,0
9,8,628,8,8,4,20,2,1,11,1,1,2,3,0,5,1,0,2,0,1,1,1,0,11,1,1,1
9,8,628,8,8,5,19,1,1,11,1,1,1,2,0,5,99,1,1,0,1,0,0,0,10,2,1,1
9,8,628,8,8,6,21,1,2,12,1,1,1,1,1,2,1,0,2,0,1,0,0,0,15,2,1,1
9,8,628,8,8,7,20,1,1,11,1,5,1,1,1,6,2,0,2,0,0,1,0,0,13,1,2,1
9,8,628,8,8,1,18,1,1,9,1,3,1,1,1,5,1,2,1,0,0,1,0,0,17,1,1,1
9,8,628,8,8,2,19,1,1,10,1,1,1,1,1,15,3,2,1,1,1,1,0,0,13,1,1,1
9,8,628,8,8,3,19,1,1,10,1,1,1,1,1,10,2,3,1,1,0,1,1,0,14,1,1,1
9,8,628,8,8,4,20,1,2,10,1,1,2,2,0,16,2,4,1,0,1,0,0,1,12,2,1,1
9,8,628,8,8,5,21,2,2,11,1,3,2,1,1,1,0,0,2,0,0,0,0,0,18,1,1,1
9,8,628,8,8,6,18,1,1,11,1,3,2,1,1,2,1,0,2,0,0,1,0,0,16,1,1,1
9,8,628,8,8,7,19,2,2,12,1,3,1,4,0,7,2,1,1,0,1,0,1,0,14,2,1,1
9,8,628,8,8,1,18,1,1,11,1,1,1,1,1,4,1,0,2,0,0,0,1,0,12,2,1,1
9,8,628,8,8,2,20,1,1,12,1,3,2,2,0,2,1,0,2,0,0,0,0,1,13,1,3,0
9,8,628,8,8,3,20,1,2,12,1,3,2,2,1,99,99,4,1,1,1,0,1,1,13,2,1,1
9,8,628,8,8,4,19,3,1,12,1,1,2,1,1,26,5,1,1,1,0,1,1,1,9,1,3,1
9,8,628,8,8,5,18,1,2,10,1,1,1,2,0,6,99,2,1,0,1,1,0,1,12,2,1,1
9,8,628,8,8,6,20,1,1,6,1,3,1,1,1,1,0,0,2,0,0,0,0,0,16,1,1,1
9,8,628,8,8,7,21,1,1,12,1,3,1,1,1,7,1,1,1,0,0,0,1,0,15,2,1,1
9,8,628,8,8,1,20,4,2,13,1,2,1,1,1,4,1,1,1,0,1,0,0,0,14,2,2,1
9,8,628,8,8,2,21,3,2,7,1,3,2,1,1,3,1,0,2,0,0,0,1,0,15,2,2,0
9,8,628,8,8,3,20,1,1,11,1,1,2,3,0,1,0,0,2,0,0,0,0,0,19,2,1,0
9,8,628,8,8,4,20,2,2,11,1,1,9,1,1,50,1,1,1,1,0,0,1,0,12,1,3,0
9,8,628,8,8,5,19,2,1,11,1,1,2,3,0,2,3,1,1,0,1,1,0,0,18,2,1,0
9,8,628,8,8,6,22,1,2,12,1,3,2,1,1,1,0,0,2,0,0,0,0,0,18,1,1,0
9,8,628,8,8,7,19,1,1,8,1,3,2,1,1,4,0,1,1,0,0,0,0,0,15,2,1,1
9,8,628,8,8,1,19,1,1,9,1,1,1,2,1,99,6,8,1,1,1,1,1,1,7,2,2,1
9,8,628,8,8,2,21,1,1,11,1,2,2,1,1,1,0,0,2,0,0,0,0,0,20,2,1,1
9,8,628,8,8,3,19,2,2,12,1,1,1,4,0,1,1,1,1,0,1,0,0,0,18,2,1,1
9,8,628,8,8,4,20,1,2,11,1,3,2,2,0,5,1,2,1,0,1,0,0,0,18,2,1,1
9,8,628,8,8,5,18,2,2,7,1,2,2,1,1,10,1,10,1,1,1,0,1,0,13,1,1,1
9,8,628,8,8,6,20,1,1,11,1,1,1,1,1,4,3,0,2,0,1,0,1,0,15,1,1,1
9,8,628,8,8,7,19,2,2,11,1,1,1,3,1,5,1,1,1,1,0,1,0,0,14,2,3,1
9,8,628,8,8,1,22,1,2,12,1,2,1,1,1,1,0,1,1,1,0,0,0,0,19,2,1,1
9,8,628,8,8,2,20,2,2,9,1,4,1,1,1,5,1,0,2,1,0,0,0,0,14,1,1,0
9,8,628,8,8,3,17,2,2,11,1,1,1,1,1,5,1,0,2,0,0,0,1,0,15,2,1,1
9,8,628,8,8,4,20,1,1,9,1,3,1,1,1,3,0,0,2,0,1,0,0,0,10,1,1,1
9,8,628,8,8,5,19,1,1,12,1,3,2,2,1,99,2,1,1,1,1,1,0,0,12,2,1,1
9,8,628,8,8,6,19,2,2,12,1,1,1,3,0,10,4,3,1,0,1,1,1,1,12,2,1,1
9,8,628,8,8,7,19,2,2,11,1,1,1,1,1,9,2,7,1,0,1,1,0,0,11,1,1,1
9,8,628,8,8,1,20,2,2,11,1,1,2,9,0,2,1,0,2,0,1,1,0,0,15,2,1,0
9,8,628,8,8,2,20,1,2,11,1,1,1,1,1,15,1,0,2,0,1,0,0,1,14,2,1,1
9,8,628,8,8,3,18,1,1,11,1,3,1,2,0,7,1,1,1,0,1,1,0,0,14,2,1,1
10,6,538,8,8,7,19,1,1,11,1,3,2,2,1,6,1,1,1,1,1,0,0,0,16,2,1,1
10,6,538,8,8,1,17,1,2,9,1,2,1,2,0,20,6,7,1,0,1,1,1,1,7,2,1,1
10,6,538,8,8,2,19,4,2,10,1,2,1,1,1,2,1,0,2,0,0,0,0,0,15,1,1,1
10,6,538,8,8,3,19,1,2,12,1,1,1,2,0,12,5,6,1,0,1,0,0,0,6,2,1,1
10,6,538,8,8,4,18,2,2,11,1,1,1,3,0,3,0,1,1,0,0,1,0,0,17,2,1,1
10,6,538,8,8,5,17,1,1,13,1,4,1,1,1,9,6,8,1,1,1,0,1,1,13,1,1,1
10,6,538,8,8,6,18,2,2,10,1,1,2,1,1,3,0,2,1,0,0,0,0,0,15,1,1,1
10,6,538,8,8,7,21,1,2,12,1,3,2,2,0,10,1,1,1,0,0,0,0,0,14,2,1,1
10,6,538,8,8,1,18,1,1,14,1,3,1,1,1,4,1,3,1,0,1,0,0,1,14,1,1,1
10,6,538,8,8,2,16,1,2,11,1,3,2,2,1,13,8,5,1,1,1,1,0,1,11,1,1,1
10,6,538,8,8,3,19,1,1,7,1,3,2,1,1,1,0,0,2,0,0,0,0,0,17,1,1,1
10,6,538,8,8,4,20,2,2,12,1,3,1,3,1,24,1,1,1,1,0,1,1,0,16,1,1,1
10,6,538,8,8,5,18,1,1,8,1,3,1,1,1,8,2,0,2,0,1,0,1,1,11,1,1,1
10,6,538,8,8,6,18,1,2,10,1,1,2,2,1,3,2,3,1,1,1,0,1,0,12,2,1,1
10,6,538,8,8,7,17,2,2,11,1,1,1,1,1,8,2,2,1,1,0,1,0,0,12,2,1,1
10,6,538,8,8,1,20,1,2,9,1,2,2,1,1,3,3,3,1,1,1,1,0,1,13,2,1,1
10,6,538,8,8,2,18,2,2,10,1,2,1,1,1,10,1,10,1,1,0,0,0,0,12,2,1,1
10,6,538,8,8,3,18,1,2,9,1,2,1,2,1,50,6,35,1,1,1,1,0,1,13,1,1,1
10,6,538,8,8,4,18,2,2,10,1,1,2,1,1,2,1,2,1,1,0,0,0,0,14,1,1,1
10,6,538,8,8,5,18,2,2,12,1,1,2,2,0,3,2,4,1,0,1,0,0,1,14,2,1,1
10,6,538,8,8,6,19,1,2,12,1,1,1,1,1,12,8,12,1,1,1,1,0,1,13,1,1,1
10,6,538,8,8,7,17,1,1,10,1,1,1,1,1,5,2,0,2,1,0,0,0,1,11,2,1,1
10,6,538,8,8,1,17,2,2,11,1,3,2,1,1,2,1,1,1,0,1,0,0,0,15,2,1,1
10,6,538,8,8,2,20,1,2,6,1,5,2,3,1,80,1,12,1,1,1,1,0,1,9,2,1,1
10,6,538,8,8,3,18,2,2,9,1,4,1,1,1,8,1,17,1,1,1,0,0,0,11,2,2,1
10,6,538,8,8,4,19,1,2,12,1,1,1,1,1,8,3,3,1,1,1,0,0,0,9,1,2,1
10,6,538,8,8,5,17,2,2,10,1,3,2,1,1,6,2,4,1,1,1,0,1,1,15,2,1,0
10,6,538,8,8,6,17,1,2,10,1,2,2,2,0,2,1,0,2,0,1,0,0,1,16,2,1,1
10,6,538,8,8,7,19,2,2,10,1,4,1,1,1,8,0,5,1,0,1,1,0,0,11,2,1,1
10,6,538,8,8,1,19,2,2,8,1,3,1,1,1,6,1,8,1,1,1,0,1,0,12,1,2,1
10,6,538,8,8,2,19,1,2,12,1,1,1,1,1,6,1,1,1,1,0,0,0,1,12,1,1,1
10,6,538,8,8,3,17,2,2,10,1,1,1,1,1,2,1,0,2,0,0,0,0,0,15,1,2,0
10,6,538,8,8,4,18,1,1,10,1,1,1,2,0,3,1,2,1,0,1,0,0,0,15,2,2,1
10,6,538,8,8,5,20,1,1,10,1,3,1,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
10,6,538,8,8,6,17,2,2,12,1,4,1,2,1,8,3,3,1,1,1,1,0,0,11,2,3,1
10,6,538,8,8,7,19,1,1,10,1,1,2,1,1,3,1,1,1,0,0,1,0,0,15,2,1,1
10,6,538,8,8,1,21,1,2,10,1,1,1,2,1,5,1,1,1,1,1,0,0,0,14,2,1,1
10,6,538,8,8,2,19,1,2,9,1,1,1,1,1,3,1,5,1,1,1,0,0,1,6,2,1,1
10,6,538,8,8,3,19,2,2,11,1,3,1,2,0,30,2,6,1,0,1,0,0,0,10,2,1,1
10,6,538,8,8,4,18,1,2,11,1,3,1,1,1,5,1,22,1,0,1,0,1,1,13,2,1,1
10,6,538,8,8,5,18,4,2,10,1,1,1,1,1,15,1,1,1,1,1,1,0,1,13,2,1,1
10,6,538,8,8,6,18,1,1,12,1,1,1,3,0,2,0,1,1,0,0,0,0,0,17,2,1,0
10,6,538,8,8,7,21,1,1,12,1,5,2,2,0,2,1,1,1,0,1,0,0,0,19,2,3,1
10,6,538,8,8,1,18,1,1,10,1,3,2,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
10,6,538,8,8,2,20,1,2,12,1,9,1,2,0,8,2,1,1,0,1,1,1,0,13,2,1,1
10,6,538,8,8,3,19,2,2,11,1,4,1,1,1,7,2,3,1,1,1,0,0,0,15,2,1,1
10,6,538,8,8,4,18,2,2,10,1,7,1,2,0,2,1,6,1,0,1,0,0,1,16,2,1,1
10,6,538,8,8,5,18,1,1,10,1,3,2,2,0,1,0,0,2,0,0,0,0,0,18,2,1,1
10,6,538,8,8,6,19,1,2,12,1,1,2,3,1,45,3,2,1,1,1,1,0,1,12,2,1,1
10,6,538,8,8,7,22,2,2,11,1,1,1,1,1,4,3,2,1,1,1,1,0,0,12,2,1,1
10,6,538,8,8,1,18,1,1,10,1,1,1,2,0,20,1,18,1,0,1,1,1,0,12,2,1,1
10,6,538,8,8,2,18,4,1,11,1,5,2,2,1,4,2,2,1,1,1,0,0,0,13,2,1,1
10,6,538,8,8,3,18,1,1,11,1,3,1,2,0,7,3,1,1,0,1,0,0,1,13,2,1,1
10,6,538,8,8,4,18,4,2,9,1,2,1,2,0,20,1,5,1,0,1,0,0,1,11,2,1,1
10,6,538,8,8,5,19,1,2,11,1,3,2,2,0,4,1,1,1,0,1,0,0,1,15,2,1,1
10,6,538,8,8,6,17,2,1,11,1,1,2,1,1,2,1,3,1,1,0,0,0,0,16,1,1,0
10,6,538,8,8,7,17,1,1,10,1,3,1,1,1,4,1,4,1,1,1,1,1,1,14,1,1,1
10,6,538,8,8,1,19,1,1,10,1,3,2,1,1,4,1,1,1,1,0,0,0,1,16,2,1,1
10,6,538,8,8,2,19,2,2,12,1,1,1,1,1,6,1,1,1,1,1,0,0,0,9,2,3,1
10,6,538,8,8,3,17,5,1,9,1,5,1,2,0,5,1,1,1,0,1,0,0,1,13,2,1,1
10,6,538,8,8,4,16,3,2,14,1,7,1,2,1,21,2,25,1,1,1,1,1,1,9,2,1,1
10,6,538,8,8,5,19,1,2,11,1,3,2,2,0,4,4,4,1,0,1,0,0,0,13,2,1,1
10,6,538,8,8,6,18,2,2,10,1,4,1,2,1,10,1,1,1,1,1,1,1,1,8,2,1,1
10,6,538,8,8,7,17,1,1,11,1,3,2,1,1,2,4,8,1,1,1,1,0,0,6,2,1,1
10,6,538,8,8,1,17,2,2,10,1,1,1,1,1,2,1,5,1,1,1,1,1,0,13,2,3,1
15,3,844,8,8,4,19,1,1,10,1,4,2,3,1,15,1,1,1,1,0,1,0,0,9,2,2,1
15,3,844,8,8,5,18,2,2,11,1,3,1,1,1,7,5,4,1,0,1,0,0,0,10,2,3,0
15,3,844,8,8,6,21,1,2,12,1,1,2,1,1,2,0,0,2,0,0,0,0,0,18,1,1,1
15,3,844,8,8,7,20,1,1,9,1,1,2,1,1,20,1,4,1,1,1,1,1,1,12,1,1,1
15,3,844,8,8,1,20,2,2,14,1,3,2,1,1,3,2,0,2,0,0,0,0,0,16,2,1,0
15,3,844,8,8,2,19,2,2,12,1,1,2,2,1,7,1,2,1,1,1,0,1,0,14,2,1,0
15,3,844,8,8,3,20,1,2,14,1,1,2,2,0,12,1,3,1,0,1,1,1,0,12,2,1,1
15,3,844,8,8,4,23,1,2,12,1,3,2,1,1,15,3,3,1,1,1,0,1,1,14,1,1,1
15,3,844,8,8,5,19,2,2,12,1,1,1,1,1,1,0,0,2,0,0,0,0,0,17,1,1,1
15,3,844,8,8,6,19,2,2,10,1,1,2,3,0,99,8,0,2,0,1,0,0,0,9,2,2,1
15,3,844,8,8,7,22,2,2,12,1,1,2,1,1,2,1,1,1,0,1,0,0,0,18,1,1,1
15,3,844,8,8,1,20,1,2,11,1,1,2,2,0,12,2,2,1,0,1,0,0,0,12,2,1,1
15,3,844,8,8,2,24,4,2,10,1,4,2,1,1,20,3,99,1,1,1,1,0,1,11,1,1,1
15,3,844,8,8,3,19,2,2,11,1,3,1,1,1,35,3,15,1,1,1,1,0,0,11,1,1,1
15,3,844,8,8,4,23,3,2,14,1,3,2,1,1,1,0,0,2,0,0,0,0,0,20,1,2,0
15,3,844,8,8,5,19,1,2,13,1,2,1,2,0,6,2,0,2,0,1,0,0,0,15,2,1,1
15,3,844,8,8,6,20,1,1,14,1,3,1,2,0,4,2,0,2,0,1,1,0,1,12,2,1,1
15,3,844,8,8,7,20,2,2,11,1,1,1,1,1,20,1,6,1,1,1,0,0,0,12,2,1,0
15,3,844,8,8,1,19,1,1,10,1,5,1,1,1,6,3,4,1,1,1,1,1,0,11,1,2,1
15,3,844,8,8,2,21,1,2,9,1,1,1,1,1,9,6,2,1,1,1,1,1,1,12,2,1,1
15,3,844,8,8,3,19,1,2,7,1,5,1,1,1,30,7,6,1,1,1,1,1,1,6,2,1,1
15,3,844,8,8,4,20,2,2,12,1,3,2,3,1,7,1,3,1,1,0,1,0,1,15,2,1,1
15,3,844,8,8,5,18,2,2,7,1,4,1,1,1,2,0,1,1,0,1,1,0,1,11,2,3,1
15,3,844,8,8,6,21,1,1,9,1,7,1,1,1,18,2,16,1,1,1,0,0,1,13,1,1,1
15,3,844,8,8,7,18,1,1,9,1,1,1,2,0,20,1,9,1,0,1,1,0,1,13,2,1,1
15,3,844,8,8,1,24,2,2,11,1,1,2,2,0,99,1,0,2,0,0,0,0,0,99,2,1,1
15,3,844,8,8,2,21,2,2,11,1,5,2,2,1,10,3,4,1,1,1,1,1,1,11,2,1,1
15,3,844,8,8,3,19,1,1,12,1,3,1,1,1,13,1,1,1,1,1,1,0,0,15,2,1,1
15,3,844,8,8,4,20,1,2,11,1,9,2,1,1,20,1,14,1,1,1,0,0,0,11,2,1,1
15,3,844,8,8,5,18,1,1,9,1,3,1,2,1,10,1,5,1,1,1,1,0,0,12,2,1,1
15,3,844,8,8,6,18,1,1,7,1,3,2,3,0,7,5,6,1,0,1,1,1,0,15,2,1,1
15,3,844,8,8,7,18,2,1,11,1,3,1,1,1,20,2,10,1,1,1,0,0,0,10,1,3,0
15,3,844,8,8,1,19,4,1,10,1,3,2,2,0,25,5,4,1,0,1,0,0,0,11,2,1,1
15,3,844,8,8,2,24,1,2,10,1,7,1,1,1,11,6,1,1,1,1,0,1,1,14,1,1,1
15,3,844,8,8,3,19,2,2,11,1,1,2,1,1,6,1,2,1,0,1,0,0,1,14,1,3,1
15,3,844,8,8,4,16,2,2,9,1,1,1,1,1,5,1,1,1,0,1,0,0,0,13,1,1,1
15,3,844,8,8,5,20,2,2,9,1,4,1,3,1,4,2,7,1,1,1,0,0,0,13,2,1,1
